date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2020/08/20 00:00:00+00,2020,8,20,chokepoint1,Suez Canal,12,15,4,2,19,33,52,627690.355592599,619489.167808495,13486.0436377894,12984.108329295,1213185.40325775,1273649.67536818,2486835.07862593,598
2020/08/21 00:00:00+00,2020,8,21,chokepoint1,Suez Canal,16,19,8,1,16,44,60,1240692.92851306,884712.216513263,25347.7079981908,4876.26098181168,510424.633543151,2155629.11400633,2666053.74754948,599
2020/08/22 00:00:00+00,2020,8,22,chokepoint1,Suez Canal,22,6,3,1,5,32,37,1287144.95700439,335672.849740804,3527.07860154672,2731.85244301937,338675.552434789,1629076.73778976,1967752.29022455,600
2020/08/23 00:00:00+00,2020,8,23,chokepoint1,Suez Canal,15,16,6,0,11,37,48,904603.201045084,927669.520029731,30642.9584095371,0,316928.321913378,1862915.67948435,2179844.00139773,601
2020/08/24 00:00:00+00,2020,8,24,chokepoint1,Suez Canal,17,16,3,1,22,37,59,1119448.86567289,621645.681267496,8095.15982851676,0,694449.049075378,1749189.70676891,2443638.75584428,602
2020/08/25 00:00:00+00,2020,8,25,chokepoint1,Suez Canal,19,11,7,7,20,44,64,1003321.98276921,446320.94621275,43956.7898740629,40206.6710121709,725689.677011227,1533806.38986819,2259496.06687942,603
2020/08/26 00:00:00+00,2020,8,26,chokepoint1,Suez Canal,15,16,2,1,18,34,52,901476.59517506,816288.163365141,6189.07432916564,0,650081.364080671,1723953.83286937,2374035.19695004,604
2020/08/27 00:00:00+00,2020,8,27,chokepoint1,Suez Canal,10,15,5,4,16,34,50,652082.248428437,1061080.39871476,26752.3439564418,14008.9952059533,649765.533216769,1753923.9863056,2403689.51952237,605
2020/08/28 00:00:00+00,2020,8,28,chokepoint1,Suez Canal,23,22,4,2,6,51,57,1397193.69827388,960372.137647308,6542.01274615585,6261.08048997204,228968.17863105,2370368.92915732,2599337.10778837,606
2020/08/29 00:00:00+00,2020,8,29,chokepoint1,Suez Canal,23,6,5,1,14,35,49,1302590.34798527,382802.859585424,28746.4305132251,5872.44625401471,348185.255412815,1720012.08433793,2068197.33975075,607
2020/08/30 00:00:00+00,2020,8,30,chokepoint1,Suez Canal,11,19,4,2,18,36,54,700326.840061932,785091.777018818,26793.3203803336,6044.61023767708,741254.80340785,1518256.54769876,2259511.35110661,608
2020/08/31 00:00:00+00,2020,8,31,chokepoint1,Suez Canal,16,13,6,3,16,38,54,1258942.25900149,449878.238346794,28810.6142867004,7090.58968136085,405423.684749779,1744721.70131635,2150145.38606612,609
2020/09/01 00:00:00+00,2020,9,1,chokepoint1,Suez Canal,14,20,6,1,21,41,62,952314.180446114,870653.775701599,9989.37388450596,5409.02506265838,1140576.35343422,1838366.35509488,2978942.7085291,610
2020/09/02 00:00:00+00,2020,9,2,chokepoint1,Suez Canal,23,22,7,0,9,52,61,1197901.16322882,791667.397795577,24832.7570886328,0,424426.321480672,2014401.31811303,2438827.6395937,611
2020/09/03 00:00:00+00,2020,9,3,chokepoint1,Suez Canal,13,26,6,0,16,45,61,442595.31291308,1189628.2078614,8620.15681245454,0,747154.683389144,1640843.67758693,2387998.36097608,612
2020/09/04 00:00:00+00,2020,9,4,chokepoint1,Suez Canal,25,9,3,2,9,39,48,1761295.48808358,602340.978145645,17935.1350357864,9875.91096567896,469891.995015053,2391447.51223069,2861339.50724574,613
2020/09/05 00:00:00+00,2020,9,5,chokepoint1,Suez Canal,14,11,4,2,18,31,49,999686.404205919,618183.344528633,15183.0198239832,11557.1563358768,836635.59895764,1644609.92489441,2481245.52385205,614
2020/09/06 00:00:00+00,2020,9,6,chokepoint1,Suez Canal,12,22,7,1,20,42,62,663127.918050984,819873.456064033,20611.2317869106,7998.58018587017,863123.237274107,1511611.1860878,2374734.4233619,615
2020/09/07 00:00:00+00,2020,9,7,chokepoint1,Suez Canal,17,19,3,3,9,42,51,1278593.7364061,1065559.63544212,6500.26514914011,11004.5366703294,383524.692909923,2361658.1736677,2745182.86657762,616
2020/09/08 00:00:00+00,2020,9,8,chokepoint1,Suez Canal,14,13,4,1,8,32,40,790618.154814605,837290.262954246,14431.5104926509,4948.8758055385,407510.777079288,1647288.80406704,2054799.58114633,617
2020/09/09 00:00:00+00,2020,9,9,chokepoint1,Suez Canal,13,17,6,1,11,37,48,789558.510731483,789268.64976879,7774.97904911928,4096.94056233269,401185.36890273,1590699.08011173,1991884.44901446,618
2020/09/10 00:00:00+00,2020,9,10,chokepoint1,Suez Canal,12,18,8,1,17,39,56,755461.89652789,749669.131297258,50345.5203767877,2672.18636978766,711700.375163265,1558148.73457172,2269849.10973499,619
2020/09/11 00:00:00+00,2020,9,11,chokepoint1,Suez Canal,24,18,5,2,11,49,60,1759050.9961661,824094.841639313,12476.6383213337,6454.67370093844,115814.410352893,2602077.14982768,2717891.56018057,620
2020/09/12 00:00:00+00,2020,9,12,chokepoint1,Suez Canal,18,12,2,2,12,34,46,1086719.32283349,908548.803565111,6010.19352282992,6784.7195523701,554336.40894775,2008063.0394738,2562399.44842155,621
2020/09/13 00:00:00+00,2020,9,13,chokepoint1,Suez Canal,13,11,6,0,14,30,44,706247.930179645,357535.973063867,27486.7781345389,0,563923.495965495,1091270.68137805,1655194.17734355,622
2020/09/14 00:00:00+00,2020,9,14,chokepoint1,Suez Canal,12,19,6,2,14,39,53,553619.445669352,838837.65058493,11189.8780060386,9734.71260200949,409431.727079277,1413381.68686233,1822813.41394161,623
2020/09/15 00:00:00+00,2020,9,15,chokepoint1,Suez Canal,19,18,7,4,11,48,59,1280006.81033901,1138733.87358631,29359.449840998,13504.6783183835,260793.389027563,2461604.8120847,2722398.20111226,624
2020/09/16 00:00:00+00,2020,9,16,chokepoint1,Suez Canal,16,15,5,1,14,37,51,955144.967660141,732319.367192379,26090.4303425167,0,246013.005889534,1713554.76519504,1959567.77108457,625
2020/09/17 00:00:00+00,2020,9,17,chokepoint1,Suez Canal,19,21,5,3,8,48,56,1125825.31234089,724041.369328172,24955.0001391666,13245.728747117,411877.591966936,1888067.41055534,2299945.00252228,626
2020/09/18 00:00:00+00,2020,9,18,chokepoint1,Suez Canal,18,20,10,2,11,50,61,1384174.78168147,933017.447936989,15913.4269397275,10077.7947118059,455084.972753238,2343183.45126999,2798268.42402323,627
2020/09/19 00:00:00+00,2020,9,19,chokepoint1,Suez Canal,14,3,2,3,11,22,33,809399.416755787,174244.264736256,9140.58199704179,14307.306599981,714399.431957173,1007091.57008907,1721491.00204624,628
2020/09/20 00:00:00+00,2020,9,20,chokepoint1,Suez Canal,19,12,4,1,9,36,45,1203799.16142371,739780.708784783,9782.88057360887,3476.26533912219,545388.917533313,1956839.01612122,2502227.93365453,629
2020/09/21 00:00:00+00,2020,9,21,chokepoint1,Suez Canal,16,18,6,1,18,41,59,915960.297734611,833631.736448198,35480.1532876715,1805.76682994062,340151.684911382,1786877.95430042,2127029.6392118,630
2020/09/22 00:00:00+00,2020,9,22,chokepoint1,Suez Canal,15,17,5,4,15,41,56,925170.621775474,814794.919843774,18419.5603764558,14823.4349565237,858495.706350988,1773208.53695223,2631704.24330322,631
2020/09/23 00:00:00+00,2020,9,23,chokepoint1,Suez Canal,25,10,3,4,6,42,48,1427131.23169784,749733.547486837,25567.6887578949,22048.4004268696,136071.072708412,2224480.86836944,2360551.94107785,632
2020/09/24 00:00:00+00,2020,9,24,chokepoint1,Suez Canal,18,16,6,1,14,41,55,784238.135793797,852053.853001124,18554.9452935009,877.613538699,544355.26779863,1655724.54762712,2200079.81542575,633
2020/09/25 00:00:00+00,2020,9,25,chokepoint1,Suez Canal,20,9,7,2,18,38,56,1260827.99129247,423984.187552451,11123.3170649979,6975.38691867485,586358.573346429,1702910.88282859,2289269.45617502,634
2020/09/26 00:00:00+00,2020,9,26,chokepoint1,Suez Canal,18,12,3,2,15,35,50,1175322.47252855,884892.231099652,11665.3874422348,18403.6306571229,824912.243709908,2090283.72172756,2915195.96543747,635
2020/09/27 00:00:00+00,2020,9,27,chokepoint1,Suez Canal,12,19,7,1,12,39,51,830567.681537485,978519.493734758,24871.717085831,0,476985.083056912,1833958.89235807,2310943.97541499,636
2020/09/28 00:00:00+00,2020,9,28,chokepoint1,Suez Canal,14,9,1,2,14,26,40,999800.4999336,459457.041608649,1776.42356088236,4464.79496433397,621397.153479768,1465498.76006747,2086895.91354723,637
2020/09/29 00:00:00+00,2020,9,29,chokepoint1,Suez Canal,12,18,3,2,18,35,53,654249.762440532,806852.649970609,6810.571290201,8048.20506775156,722408.554203518,1475961.18876909,2198369.74297261,638
2020/09/30 00:00:00+00,2020,9,30,chokepoint1,Suez Canal,18,12,2,5,9,37,46,1206808.57073362,919788.701406816,7185.46977763806,28765.3223001707,399539.896239576,2162548.06421825,2562087.96045782,639
2020/10/01 00:00:00+00,2020,10,1,chokepoint1,Suez Canal,22,17,5,1,11,45,56,1183799.44108685,859936.681391563,31525.5941740588,4869.50660036966,175418.950810955,2080131.22325284,2255550.17406379,640
2020/10/02 00:00:00+00,2020,10,2,chokepoint1,Suez Canal,17,16,4,2,9,39,48,908901.367447806,594904.558203857,13018.0669662609,12237.3769193117,330347.124156172,1529061.36953724,1859408.49369341,641
2020/10/03 00:00:00+00,2020,10,3,chokepoint1,Suez Canal,20,9,5,5,14,39,53,1512657.71622735,331547.40499712,5642.68281695834,23119.6360421824,566888.019339192,1872967.44008361,2439855.45942281,642
2020/10/04 00:00:00+00,2020,10,4,chokepoint1,Suez Canal,12,20,11,2,19,45,64,621706.275455594,857449.346726616,31629.6344868204,3870.1304925492,805377.874585958,1514655.38716158,2320033.26174754,643
2020/10/05 00:00:00+00,2020,10,5,chokepoint1,Suez Canal,21,17,5,1,13,44,57,1277475.60025321,1029531.16175961,53054.4339188633,5044.91478325682,372099.211676335,2365106.11071495,2737205.32239128,644
2020/10/06 00:00:00+00,2020,10,6,chokepoint1,Suez Canal,13,15,6,2,20,36,56,784679.255785874,933368.383567668,22374.1352848095,20387.388636447,807100.087507897,1760809.1632748,2567909.2507827,645
2020/10/07 00:00:00+00,2020,10,7,chokepoint1,Suez Canal,18,11,4,5,16,38,54,1189979.50022923,578414.763180829,15940.5236464316,22432.1592231851,594676.686925266,1806766.94627968,2401443.63320494,646
2020/10/08 00:00:00+00,2020,10,8,chokepoint1,Suez Canal,14,19,9,4,11,46,57,724863.966674057,823090.539955489,19034.4783393786,13607.6900980662,729867.359942581,1580596.67506699,2310464.03500957,647
2020/10/09 00:00:00+00,2020,10,9,chokepoint1,Suez Canal,22,8,4,1,10,35,45,1658656.06535751,297141.54259289,13608.6528834377,4865.6522563086,99909.6536380974,1974271.91309015,2074181.56672824,648
2020/10/10 00:00:00+00,2020,10,10,chokepoint1,Suez Canal,10,17,2,5,16,34,50,627195.833844576,458640.996823529,20845.3182920848,17416.8982429804,448472.671093966,1124099.04720317,1572571.71829714,649
2020/10/11 00:00:00+00,2020,10,11,chokepoint1,Suez Canal,20,12,5,5,16,42,58,1245956.1004294,755035.813430676,18580.4628058198,12954.2636975774,536695.784674947,2032526.64036348,2569222.42503842,650
2020/10/12 00:00:00+00,2020,10,12,chokepoint1,Suez Canal,15,17,2,4,8,38,46,953473.53482457,576061.76905762,4166.88950912,14449.6840620041,343587.913483894,1548151.87745331,1891739.79093721,651
2020/10/13 00:00:00+00,2020,10,13,chokepoint1,Suez Canal,13,22,5,2,14,42,56,782707.662162278,994976.369297428,15393.6117605286,0,491817.922931831,1793077.64322023,2284895.56615207,652
2020/10/14 00:00:00+00,2020,10,14,chokepoint1,Suez Canal,21,14,6,5,12,46,58,1296865.71320538,535149.027714589,21263.775171123,23736.6134885004,638408.474482754,1877015.1295796,2515423.60406235,653
2020/10/15 00:00:00+00,2020,10,15,chokepoint1,Suez Canal,15,10,11,0,17,36,53,926924.882587083,457583.517207507,55262.6445707248,0,691052.581372363,1439771.04436531,2130823.62573768,654
2020/10/16 00:00:00+00,2020,10,16,chokepoint1,Suez Canal,17,7,0,3,8,27,35,1070419.15057125,445482.177391389,0,18786.0088633275,328681.464043207,1534687.33682597,1863368.80086917,655
2020/10/17 00:00:00+00,2020,10,17,chokepoint1,Suez Canal,15,13,9,1,11,38,49,927818.309870059,719042.428708462,35151.4737323423,0,421510.09797987,1682012.21231086,2103522.31029073,656
2020/10/18 00:00:00+00,2020,10,18,chokepoint1,Suez Canal,11,18,4,2,7,35,42,813704.479106231,1006460.27117275,8455.17652494752,10323.1256539129,210874.007697515,1838943.05245784,2049817.06015535,657
2020/10/19 00:00:00+00,2020,10,19,chokepoint1,Suez Canal,22,16,4,1,9,43,52,1430542.43644118,913365.886246235,11075.4653390016,3985.3063516857,592956.797380197,2358969.0943781,2951925.8917583,658
2020/10/20 00:00:00+00,2020,10,20,chokepoint1,Suez Canal,20,14,5,1,17,40,57,1188981.43964335,1033341.0469035,18383.3439249084,0,610662.081467126,2240705.83047176,2851367.91193889,659
2020/10/21 00:00:00+00,2020,10,21,chokepoint1,Suez Canal,16,20,2,4,12,42,54,829141.828014129,686508.251277025,4389.66731645236,18268.3665261226,826656.733338033,1538308.11313373,2364964.84647176,660
2020/10/22 00:00:00+00,2020,10,22,chokepoint1,Suez Canal,17,16,2,2,12,37,49,865848.43169592,738688.883057378,9472.89908441807,7185.51123546007,812188.138775349,1621195.72507318,2433383.86384853,661
2020/10/23 00:00:00+00,2020,10,23,chokepoint1,Suez Canal,16,16,6,3,13,41,54,1285259.66989017,603851.804606728,8028.19514840437,17411.7256283092,623203.715359178,1914551.39527362,2537755.11063279,662
2020/10/24 00:00:00+00,2020,10,24,chokepoint1,Suez Canal,19,17,4,3,10,43,53,1195162.52721418,735864.000939759,15751.2984821285,9401.00394935562,436232.563007704,1956178.83058542,2392411.39359313,663
2020/10/25 00:00:00+00,2020,10,25,chokepoint1,Suez Canal,18,12,2,2,16,34,50,1262659.15580246,593834.246487164,14101.5854839895,7244.68529330989,803965.140391579,1877839.67306693,2681804.81345851,664
2020/10/26 00:00:00+00,2020,10,26,chokepoint1,Suez Canal,14,16,3,2,13,35,48,863874.396736169,916701.299664222,12747.0567142978,13396.95059564,457235.50865407,1806719.70371033,2263955.2123644,665
2020/10/27 00:00:00+00,2020,10,27,chokepoint1,Suez Canal,11,23,5,2,15,41,56,736396.043002086,877861.514800441,46866.1561861597,9400.39959826563,974625.487460083,1670524.11358695,2645149.60104703,666
2020/10/28 00:00:00+00,2020,10,28,chokepoint1,Suez Canal,23,14,2,3,17,42,59,1341175.17058681,953135.75671693,12114.0447745404,4280.32950811904,801036.386230829,2310705.3015864,3111741.68781723,667
2020/10/29 00:00:00+00,2020,10,29,chokepoint1,Suez Canal,19,19,6,2,14,46,60,797297.972619342,548157.298778119,23535.8712193783,11428.7485447379,700221.407752821,1380419.89116158,2080641.2989144,668
2020/10/30 00:00:00+00,2020,10,30,chokepoint1,Suez Canal,22,11,13,2,13,48,61,1670225.40404315,688381.964009909,37401.7612479343,6166.99237091048,283342.086329548,2402176.1216719,2685518.20800145,669
2020/10/31 00:00:00+00,2020,10,31,chokepoint1,Suez Canal,15,28,5,1,8,49,57,1024730.70336332,616391.115450174,14627.8639427782,5380.77406586594,338759.146555431,1661130.45682214,1999889.60337757,670
2020/11/01 00:00:00+00,2020,11,1,chokepoint1,Suez Canal,17,12,1,4,12,34,46,1010955.4262148,726780.018853137,3908.998169825,6921.74371068945,580381.566208424,1748566.18694846,2328947.75315688,671
2020/11/02 00:00:00+00,2020,11,2,chokepoint1,Suez Canal,15,16,7,0,15,38,53,810756.28271582,596007.486212394,18978.9740669225,0,450656.984750231,1425742.74299514,1876399.72774537,672
2020/11/03 00:00:00+00,2020,11,3,chokepoint1,Suez Canal,16,16,3,1,17,36,53,1088928.96575511,759688.710899889,6215.09039880681,8919.56753746362,949638.977316074,1863752.33459127,2813391.31190734,673
2020/11/04 00:00:00+00,2020,11,4,chokepoint1,Suez Canal,12,17,5,3,14,37,51,825490.434432702,635641.668487737,19816.0810347232,11249.0616572362,819491.339138182,1492197.2456124,2311688.58475058,674
2020/11/05 00:00:00+00,2020,11,5,chokepoint1,Suez Canal,15,22,4,1,15,42,57,936374.66378136,928808.176019987,6612.66118952028,4119.05791285705,545331.549183728,1875914.55890372,2421246.10808745,675
2020/11/06 00:00:00+00,2020,11,6,chokepoint1,Suez Canal,24,7,3,3,10,37,47,1629588.10714596,367118.806582716,41313.5269056177,14879.0333786893,686952.462016074,2052899.47401298,2739851.93602905,676
2020/11/07 00:00:00+00,2020,11,7,chokepoint1,Suez Canal,22,10,5,3,12,40,52,1398954.74839269,574449.456265655,19270.7537248437,23870.8277573036,387169.645357488,2016545.78614049,2403715.43149798,677
2020/11/08 00:00:00+00,2020,11,8,chokepoint1,Suez Canal,13,22,5,3,15,43,58,925854.674177759,974777.893316304,24796.5170071,27379.161989105,594049.35558965,1952808.24649027,2546857.60207992,678
2020/11/09 00:00:00+00,2020,11,9,chokepoint1,Suez Canal,15,23,7,3,17,48,65,676121.756038842,984552.961537053,38813.6185469685,13592.8958704231,488522.689557704,1713081.23199329,2201603.92155099,679
2020/11/10 00:00:00+00,2020,11,10,chokepoint1,Suez Canal,12,12,7,2,13,33,46,763367.488954014,567946.992799451,34758.3029468741,7695.72836968012,957248.722462741,1373768.51307002,2331017.23553276,680
2020/11/11 00:00:00+00,2020,11,11,chokepoint1,Suez Canal,17,16,11,2,15,46,61,1035211.53327162,1030718.65843567,58123.1976559429,5256.8566284335,675637.620123461,2129310.24599166,2804947.86611513,681
2020/11/12 00:00:00+00,2020,11,12,chokepoint1,Suez Canal,18,12,4,2,12,36,48,1250138.58808908,537082.919545125,3519.16511902936,5665.11565161194,490029.416623531,1796405.78840484,2286435.20502838,682
2020/11/13 00:00:00+00,2020,11,13,chokepoint1,Suez Canal,14,15,9,1,15,39,54,871049.51328656,814419.176304817,47862.2724894069,2779.06726219836,568543.183066073,1736110.02934298,2304653.21240905,683
2020/11/14 00:00:00+00,2020,11,14,chokepoint1,Suez Canal,19,17,9,4,16,49,65,1125374.53440201,786358.233704593,26131.0937471223,10549.4235435075,567559.218624831,1948413.28539723,2515972.50402207,684
2020/11/15 00:00:00+00,2020,11,15,chokepoint1,Suez Canal,15,14,9,3,12,41,53,1073389.20095792,587821.055110586,49841.5433244004,12892.0061013442,681356.633157217,1723943.80549425,2405300.43865147,685
2020/11/16 00:00:00+00,2020,11,16,chokepoint1,Suez Canal,14,12,7,3,15,36,51,757618.070954234,654435.626419968,17240.4165050857,12695.141677505,582281.418716176,1441989.25555679,2024270.67427297,686
2020/11/17 00:00:00+00,2020,11,17,chokepoint1,Suez Canal,20,18,10,3,13,51,64,997470.720499224,1006442.17273236,57553.952524428,13617.9621451447,691412.005255374,2075084.80790115,2766496.81315653,687
2020/11/18 00:00:00+00,2020,11,18,chokepoint1,Suez Canal,19,12,2,2,18,35,53,1555230.14695661,957935.503844778,7283.10174756737,9618.69412687519,853573.020282422,2530067.44667583,3383640.46695825,688
2020/11/19 00:00:00+00,2020,11,19,chokepoint1,Suez Canal,15,14,3,3,17,35,52,859157.420061519,698962.05461655,29738.6368302046,11677.5783042264,450002.902609991,1599535.6898125,2049538.59242249,689
2020/11/20 00:00:00+00,2020,11,20,chokepoint1,Suez Canal,16,14,5,0,21,35,56,1062813.77663569,617727.585164994,19065.3742202892,0,1117130.55600988,1699606.73602097,2816737.29203085,690
2020/11/21 00:00:00+00,2020,11,21,chokepoint1,Suez Canal,22,24,0,1,15,47,62,1460997.34203606,1225880.94431101,0,3221.10631989219,691950.161835513,2690099.39266696,3382049.55450248,691
2020/11/22 00:00:00+00,2020,11,22,chokepoint1,Suez Canal,13,18,9,2,16,42,58,829992.209948337,821256.245298603,47934.8044747777,8929.31107614948,502188.870149085,1708112.57079787,2210301.44094695,692
2020/11/23 00:00:00+00,2020,11,23,chokepoint1,Suez Canal,18,17,3,5,8,43,51,1174119.41517745,955726.921212346,3322.651650513,22321.8816733566,439174.997995096,2155490.86971367,2594665.86770876,693
2020/11/24 00:00:00+00,2020,11,24,chokepoint1,Suez Canal,14,7,4,3,10,28,38,953344.837925734,631985.854253352,3426.9022639213,19239.7571282496,652562.873810929,1607997.35157126,2260560.22538219,694
2020/11/25 00:00:00+00,2020,11,25,chokepoint1,Suez Canal,15,14,11,3,15,43,58,920168.659459706,577513.801846879,36044.1520725692,12627.6133750692,505472.971108975,1546354.22675422,2051827.1978632,695
2020/11/26 00:00:00+00,2020,11,26,chokepoint1,Suez Canal,21,8,6,1,11,36,47,1367097.58877967,560563.374551906,8996.8162780282,0,457202.54819263,1936657.7796096,2393860.32780223,696
2020/11/27 00:00:00+00,2020,11,27,chokepoint1,Suez Canal,18,16,6,4,17,44,61,1142429.89094015,482214.692558044,15444.3350125196,21253.9392976103,374426.929372197,1661342.85780833,2035769.78718052,697
