date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2021/08/01 00:00:00+00,2021,8,1,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,2,9,11,373830.390512281,0,0,0,169339.09460436,373830.390512281,543169.485116641,329444.910873534,0,0,0,0,329444.910873534,329444.910873534,3503133
2021/08/02 00:00:00+00,2021,8,2,port2027,Shanghai (Yangshan),China,CHN,11,1,1,0,0,13,13,38742.9891318323,0,389.791608250858,0,0,39132.7807400831,39132.7807400831,717904.755299503,0,0,0,0,717904.755299503,717904.755299503,3503134
2021/08/03 00:00:00+00,2021,8,3,port2027,Shanghai (Yangshan),China,CHN,12,1,0,0,0,13,13,976531.992038003,0,0,0,0,976531.992038003,976531.992038003,432629.294012159,0,0,0,0,432629.294012159,432629.294012159,3503135
2021/08/04 00:00:00+00,2021,8,4,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,1,11,12,74004.8862421216,0,0,0,797.551571795479,74004.8862421216,74802.4378139171,724076.490162793,0,0,0,0,724076.490162793,724076.490162793,3503136
2021/08/05 00:00:00+00,2021,8,5,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,2,11,13,1456904.64565335,0,0,0,35600.1590049784,1456904.64565335,1492504.80465833,336238.628138865,0,0,0,579.542474036789,336238.628138865,336818.170612902,3503137
2021/08/06 00:00:00+00,2021,8,6,port2027,Shanghai (Yangshan),China,CHN,14,1,0,0,0,15,15,908661.644261383,0,0,0,0,908661.644261383,908661.644261383,604115.993840903,0,0,0,0,604115.993840903,604115.993840903,3503138
2021/08/07 00:00:00+00,2021,8,7,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,2,12,14,0,0,0,0,0,0,0,817270.602608735,0,0,0,2227.76318931465,817270.602608735,819498.36579805,3503139
2021/08/08 00:00:00+00,2021,8,8,port2027,Shanghai (Yangshan),China,CHN,10,0,1,0,2,11,13,764518.509688205,0,0,0,23647.5106616437,764518.509688205,788166.020349849,262130.828056753,0,0,0,0,262130.828056753,262130.828056753,3503140
2021/08/09 00:00:00+00,2021,8,9,port2027,Shanghai (Yangshan),China,CHN,11,1,0,0,1,12,13,48894.0866771528,0,0,0,0,48894.0866771528,48894.0866771528,480506.440839741,0,0,0,0,480506.440839741,480506.440839741,3503141
2021/08/10 00:00:00+00,2021,8,10,port2027,Shanghai (Yangshan),China,CHN,12,2,0,0,1,14,15,176741.03056481,0,0,0,3023.77615525489,176741.03056481,179764.806720065,593879.484997546,0,0,0,3749.08852025983,593879.484997546,597628.573517806,3503142
2021/08/11 00:00:00+00,2021,8,11,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,1,13,14,981491.417674613,0,0,0,3023.77615525489,981491.417674613,984515.193829868,259628.669911087,0,0,0,3749.08852025983,259628.669911087,263377.758431347,3503143
2021/08/12 00:00:00+00,2021,8,12,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,1,11,12,992842.751743793,0,0,0,76790.6250015,992842.751743793,1069633.37674529,537975.357631834,0,0,0,0,537975.357631834,537975.357631834,3503144
2021/08/13 00:00:00+00,2021,8,13,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,2,12,14,165728.550507804,0,0,0,1254.63556400101,165728.550507804,166983.186071805,533336.139906863,0,348.377432042533,0,930.903601311886,533684.517338906,534615.420940218,3503145
2021/08/14 00:00:00+00,2021,8,14,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,1,12,13,126677.110689896,0,0,0,66902.232287585,126677.110689896,193579.342977481,423440.959169173,0,0,0,0,423440.959169173,423440.959169173,3503146
2021/08/15 00:00:00+00,2021,8,15,port2027,Shanghai (Yangshan),China,CHN,13,1,1,0,0,15,15,184630.662786364,0,0,0,0,184630.662786364,184630.662786364,956390.073580323,0,0,0,0,956390.073580323,956390.073580323,3503147
2021/08/16 00:00:00+00,2021,8,16,port2027,Shanghai (Yangshan),China,CHN,10,1,0,0,1,11,12,249296.689751014,0,0,0,95767.4418003053,249296.689751014,345064.131551319,441697.798050823,0,0,0,0,441697.798050823,441697.798050823,3503148
2021/08/17 00:00:00+00,2021,8,17,port2027,Shanghai (Yangshan),China,CHN,13,1,0,0,1,14,15,38742.9891318323,0,0,0,0,38742.9891318323,38742.9891318323,969927.829209823,0,0,0,0,969927.829209823,969927.829209823,3503149
2021/08/18 00:00:00+00,2021,8,18,port2027,Shanghai (Yangshan),China,CHN,10,0,1,0,0,11,11,915987.481083707,0,0,0,0,915987.481083707,915987.481083707,485176.482844965,0,0,0,0,485176.482844965,485176.482844965,3503150
2021/08/19 00:00:00+00,2021,8,19,port2027,Shanghai (Yangshan),China,CHN,9,0,1,0,0,10,10,212391.769910989,0,0,0,0,212391.769910989,212391.769910989,374156.502231844,0,0,0,0,374156.502231844,374156.502231844,3503151
2022/01/18 00:00:00+00,2022,1,18,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,2,12,14,111894.381947469,0,0,0,8749.25656700424,111894.381947469,120643.638514473,615868.618064516,0,0,0,7091.31329778225,615868.618064516,622959.931362299,3503152
2022/01/19 00:00:00+00,2022,1,19,port2027,Shanghai (Yangshan),China,CHN,10,1,1,0,2,12,14,26099.8132753221,0,0,0,25824.9551663823,26099.8132753221,51924.7684417044,553666.660440092,0,0,0,0,553666.660440092,553666.660440092,3503153
2022/01/20 00:00:00+00,2022,1,20,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,2,13,15,1392133.99212619,0,0,0,0,1392133.99212619,1392133.99212619,537726.144587505,0,0,0,3471.21209169876,537726.144587505,541197.356679204,3503154
2022/01/21 00:00:00+00,2022,1,21,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,1,10,11,1111857.92140675,0,0,0,62363.3773914907,1111857.92140675,1174221.29879824,210740.753110157,0,0,0,0,210740.753110157,210740.753110157,3503155
2022/01/22 00:00:00+00,2022,1,22,port2027,Shanghai (Yangshan),China,CHN,11,1,1,0,1,13,14,222361.311674579,0,0,0,0,222361.311674579,222361.311674579,232359.235092662,0,0,0,2573.46043474049,232359.235092662,234932.695527403,3503156
2022/01/23 00:00:00+00,2022,1,23,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,2,12,14,512986.756892071,0,0,0,0,512986.756892071,512986.756892071,387966.611716879,0,0,0,1929.87804193388,387966.611716879,389896.489758812,3503157
2022/01/24 00:00:00+00,2022,1,24,port2027,Shanghai (Yangshan),China,CHN,8,1,0,0,3,9,12,82240.651630804,0,0,0,40971.9192481158,82240.651630804,123212.57087892,439172.858060848,0,0,0,3749.08852025983,439172.858060848,442921.946581108,3503158
2022/01/25 00:00:00+00,2022,1,25,port2027,Shanghai (Yangshan),China,CHN,9,0,1,0,1,10,11,202470.605117029,0,0,0,0,202470.605117029,202470.605117029,203964.275494112,0,0,0,0,203964.275494112,203964.275494112,3503159
2022/01/26 00:00:00+00,2022,1,26,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,3,14,17,132251.233031977,0,0,0,76790.6250015,132251.233031977,209041.858033477,823108.194780092,0,0,0,3186.29868091724,823108.194780092,826294.493461009,3503160
2022/01/27 00:00:00+00,2022,1,27,port2027,Shanghai (Yangshan),China,CHN,10,0,1,0,1,11,12,453806.123010489,0,0,0,0,453806.123010489,453806.123010489,498469.590295772,0,0,0,0,498469.590295772,498469.590295772,3503161
2022/01/28 00:00:00+00,2022,1,28,port2027,Shanghai (Yangshan),China,CHN,13,0,1,0,0,14,14,305138.395307401,0,0,0,0,305138.395307401,305138.395307401,742948.168272186,0,0,0,0,742948.168272186,742948.168272186,3503162
2022/01/29 00:00:00+00,2022,1,29,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,2,11,13,354184.071875516,0,0,0,26790.3051424131,354184.071875516,380974.377017929,748600.969482686,0,0,0,0,748600.969482686,748600.969482686,3503163
2022/01/30 00:00:00+00,2022,1,30,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,0,14,14,769865.195278257,0,0,0,0,769865.195278257,769865.195278257,485284.436305343,0,0,0,0,485284.436305343,485284.436305343,3503164
2022/01/31 00:00:00+00,2022,1,31,port2027,Shanghai (Yangshan),China,CHN,10,2,1,0,1,13,14,84496.6895085061,0,0,0,5906.85605040811,84496.6895085061,90403.5455589142,373627.36692917,0,0,0,0,373627.36692917,373627.36692917,3503165
2022/02/01 00:00:00+00,2022,2,1,port2027,Shanghai (Yangshan),China,CHN,9,0,1,0,0,10,10,71121.4215846311,0,0,0,0,71121.4215846311,71121.4215846311,457025.983900431,0,0,0,0,457025.983900431,457025.983900431,3503166
2022/02/02 00:00:00+00,2022,2,2,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,0,0,0,0,0,0,0,429554.412696006,0,0,0,0,429554.412696006,429554.412696006,3503167
2022/02/03 00:00:00+00,2022,2,3,port2027,Shanghai (Yangshan),China,CHN,11,1,1,0,0,13,13,110666.641977426,0,0,0,0,110666.641977426,110666.641977426,813524.00323865,0,1017.84502755622,0,0,814541.848266206,814541.848266206,3503168
2022/02/04 00:00:00+00,2022,2,4,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,0,13,13,328585.993359272,0,0,0,0,328585.993359272,328585.993359272,498797.109458974,0,0,0,0,498797.109458974,498797.109458974,3503169
2022/02/05 00:00:00+00,2022,2,5,port2027,Shanghai (Yangshan),China,CHN,12,0,2,0,2,14,16,495288.794591538,0,0,0,23810.2019637157,495288.794591538,519098.996555254,431998.443714821,0,0,0,0,431998.443714821,431998.443714821,3503170
2022/02/06 00:00:00+00,2022,2,6,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,0,10,10,610111.124778249,0,0,0,0,610111.124778249,610111.124778249,354421.57681149,0,0,0,0,354421.57681149,354421.57681149,3503171
2022/02/07 00:00:00+00,2022,2,7,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,0,11,11,904545.622487299,0,0,0,0,904545.622487299,904545.622487299,261969.637313719,0,0,0,0,261969.637313719,261969.637313719,3503172
2022/02/08 00:00:00+00,2022,2,8,port2027,Shanghai (Yangshan),China,CHN,12,0,2,0,2,14,16,457057.592127377,0,0,0,0,457057.592127377,457057.592127377,300935.966744769,0,0,0,928.177989912124,300935.966744769,301864.144734681,3503173
2022/02/09 00:00:00+00,2022,2,9,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,1,11,12,186807.705754591,0,0,0,76790.6250015,186807.705754591,263598.330756091,406786.849210066,0,0,0,0,406786.849210066,406786.849210066,3503174
2022/02/10 00:00:00+00,2022,2,10,port2027,Shanghai (Yangshan),China,CHN,13,1,0,0,1,14,15,65367.8833254854,0,0,0,0,65367.8833254854,65367.8833254854,905623.384585364,0,0,0,0,905623.384585364,905623.384585364,3503175
2022/02/11 00:00:00+00,2022,2,11,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,2,13,15,117171.39175091,0,0,0,15094.8130872544,117171.39175091,132266.204838164,712320.783540308,0,0,0,0,712320.783540308,712320.783540308,3503176
2022/02/12 00:00:00+00,2022,2,12,port2027,Shanghai (Yangshan),China,CHN,13,0,1,0,1,14,15,548810.346376356,0,0,0,5906.85605040811,548810.346376356,554717.202426764,503598.532211155,0,0,0,0,503598.532211155,503598.532211155,3503177
2022/02/13 00:00:00+00,2022,2,13,port2027,Shanghai (Yangshan),China,CHN,8,0,0,0,3,8,11,669186.309366037,0,0,0,97991.7367597883,669186.309366037,767178.046125825,313717.942512995,0,0,0,5015.02253654818,313717.942512995,318732.965049544,3503178
2022/02/14 00:00:00+00,2022,2,14,port2027,Shanghai (Yangshan),China,CHN,9,0,1,0,2,10,12,39161.0565385197,0,0,0,532.210063042868,39161.0565385197,39693.2666015626,472410.009752741,0,0,0,1449.28515700422,472410.009752741,473859.294909745,3503179
2022/02/15 00:00:00+00,2022,2,15,port2027,Shanghai (Yangshan),China,CHN,11,1,0,0,0,12,12,748548.145341162,0,0,0,0,748548.145341162,748548.145341162,384219.395046862,0,0,0,0,384219.395046862,384219.395046862,3503180
2022/02/16 00:00:00+00,2022,2,16,port2027,Shanghai (Yangshan),China,CHN,9,0,2,0,1,11,12,30428.1013089507,0,0,0,0,30428.1013089507,30428.1013089507,588800.111177774,0,0,0,0,588800.111177774,588800.111177774,3503181
2022/02/17 00:00:00+00,2022,2,17,port2027,Shanghai (Yangshan),China,CHN,14,1,0,0,0,15,15,1235898.93593326,0,0,0,0,1235898.93593326,1235898.93593326,279969.52246921,0,0,0,0,279969.52246921,279969.52246921,3503182
2022/02/18 00:00:00+00,2022,2,18,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,0,12,12,282545.016905864,0,0,0,0,282545.016905864,282545.016905864,407275.299758265,0,0,0,0,407275.299758265,407275.299758265,3503183
2022/02/19 00:00:00+00,2022,2,19,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,0,11,11,423526.015165105,0,0,0,0,423526.015165105,423526.015165105,492054.864043772,0,0,0,0,492054.864043772,492054.864043772,3503184
2022/02/20 00:00:00+00,2022,2,20,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,2,11,13,73717.7096931376,0,0,0,0,73717.7096931376,73717.7096931376,663547.006144134,0,0,0,665.562092559275,663547.006144134,664212.568236693,3503185
2022/02/21 00:00:00+00,2022,2,21,port2027,Shanghai (Yangshan),China,CHN,8,0,1,0,1,9,10,122534.633838307,0,0,0,41928.0593987897,122534.633838307,164462.693237097,352099.985381465,0,0,0,0,352099.985381465,352099.985381465,3503186
2022/02/22 00:00:00+00,2022,2,22,port2027,Shanghai (Yangshan),China,CHN,13,0,1,0,1,14,15,96308.6326557335,0,0,0,14431.1446280796,96308.6326557335,110739.777283813,496864.733803675,0,0,0,0,496864.733803675,496864.733803675,3503187
2022/02/23 00:00:00+00,2022,2,23,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,3,12,15,48715.1075574726,0,0,0,82234.4725340087,48715.1075574726,130949.580091481,904128.063975516,0,0,0,0,904128.063975516,904128.063975516,3503188
2022/02/24 00:00:00+00,2022,2,24,port2027,Shanghai (Yangshan),China,CHN,9,0,1,0,1,10,11,882572.109404291,0,0,0,0,882572.109404291,882572.109404291,269884.646217155,0,0,0,133.465997019544,269884.646217155,270018.112214175,3503189
2022/02/25 00:00:00+00,2022,2,25,port2027,Shanghai (Yangshan),China,CHN,12,1,1,0,1,14,15,397840.554226555,0,0,0,0,397840.554226555,397840.554226555,764538.916649208,0,0,0,0,764538.916649208,764538.916649208,3503190
2022/02/26 00:00:00+00,2022,2,26,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,0,13,13,292992.331551458,0,0,0,0,292992.331551458,292992.331551458,516366.146052334,0,0,0,0,516366.146052334,516366.146052334,3503191
2022/02/27 00:00:00+00,2022,2,27,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,0,10,10,120065.897486015,0,0,0,0,120065.897486015,120065.897486015,643121.809982231,0,0,0,0,643121.809982231,643121.809982231,3503192
2022/02/28 00:00:00+00,2022,2,28,port2027,Shanghai (Yangshan),China,CHN,13,1,0,0,3,14,17,640008.85974948,0,0,0,5906.85605040811,640008.85974948,645915.715799888,508032.524219766,0,0,0,0,508032.524219766,508032.524219766,3503193
2022/03/01 00:00:00+00,2022,3,1,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,0,11,11,524161.707091072,0,0,0,0,524161.707091072,524161.707091072,307427.912881589,0,0,0,0,307427.912881589,307427.912881589,3503194
2022/03/02 00:00:00+00,2022,3,2,port2027,Shanghai (Yangshan),China,CHN,18,0,0,0,1,18,19,784411.726380134,0,0,0,0,784411.726380134,784411.726380134,532684.271370189,0,0,0,38490.6523360798,532684.271370189,571174.923706269,3503195
2022/03/03 00:00:00+00,2022,3,3,port2027,Shanghai (Yangshan),China,CHN,12,0,2,0,0,14,14,201516.607930404,0,0,0,0,201516.607930404,201516.607930404,291804.845136607,0,0,0,0,291804.845136607,291804.845136607,3503196
2022/03/04 00:00:00+00,2022,3,4,port2027,Shanghai (Yangshan),China,CHN,12,1,0,0,2,13,15,191685.815744302,0,0,0,0,191685.815744302,191685.815744302,775474.598435727,0,0,0,2347.05930693109,775474.598435727,777821.657742658,3503197
2022/03/05 00:00:00+00,2022,3,5,port2027,Shanghai (Yangshan),China,CHN,9,1,1,0,1,11,12,1425169.6645974,0,0,0,0,1425169.6645974,1425169.6645974,95216.3961576956,0,0,0,0,95216.3961576956,95216.3961576956,3503198
2022/03/06 00:00:00+00,2022,3,6,port2027,Shanghai (Yangshan),China,CHN,13,0,1,0,0,14,14,708258.912742858,0,0,0,0,708258.912742858,708258.912742858,499603.788405451,0,0,0,0,499603.788405451,499603.788405451,3503199
2022/03/07 00:00:00+00,2022,3,7,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,0,12,12,37304.3789455514,0,0,0,0,37304.3789455514,37304.3789455514,723066.77865628,0,0,0,0,723066.77865628,723066.77865628,3503200
2022/09/24 00:00:00+00,2022,9,24,port2027,Shanghai (Yangshan),China,CHN,16,0,1,0,1,17,18,150384.446028558,0,0,0,0,150384.446028558,150384.446028558,454104.696750053,0,0,0,0,454104.696750053,454104.696750053,3503201
2022/09/25 00:00:00+00,2022,9,25,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,1,14,15,217768.067480405,0,0,0,0,217768.067480405,217768.067480405,551661.780441298,0,0,0,2387.19369630237,551661.780441298,554048.974137601,3503202
2022/09/26 00:00:00+00,2022,9,26,port2027,Shanghai (Yangshan),China,CHN,17,1,1,0,2,19,21,743156.146602413,0,321.376435526603,0,62348.2872923141,743477.523037939,805825.810330254,652609.109626677,0,1550.92576148691,0,0,654160.035388164,654160.035388164,3503203
2022/09/27 00:00:00+00,2022,9,27,port2027,Shanghai (Yangshan),China,CHN,12,1,0,0,0,13,13,1611252.82675898,0,0,0,0,1611252.82675898,1611252.82675898,539307.311627213,0,0,0,0,539307.311627213,539307.311627213,3503204
2022/09/28 00:00:00+00,2022,9,28,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,1,13,14,260349.181847679,0,0,0,1137.83466355042,260349.181847679,261487.01651123,519685.222196154,0,0,0,0,519685.222196154,519685.222196154,3503205
2022/09/29 00:00:00+00,2022,9,29,port2027,Shanghai (Yangshan),China,CHN,8,0,1,0,0,9,9,0,0,0,0,0,0,0,521585.5424984,0,0,0,0,521585.5424984,521585.5424984,3503206
2022/09/30 00:00:00+00,2022,9,30,port2027,Shanghai (Yangshan),China,CHN,13,1,1,0,0,15,15,771833.765408264,0,321.376435526603,0,0,772155.141843791,772155.141843791,644788.317008701,0,1550.92576148691,0,0,646339.242770188,646339.242770188,3503207
2022/10/01 00:00:00+00,2022,10,1,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,91403.2872763562,0,0,0,0,91403.2872763562,91403.2872763562,648188.64063581,0,0,0,1137.83466355042,648188.64063581,649326.475299361,3503208
2022/10/02 00:00:00+00,2022,10,2,port2027,Shanghai (Yangshan),China,CHN,12,0,2,0,0,14,14,147424.770464676,0,0,0,0,147424.770464676,147424.770464676,480090.135366268,0,0,0,0,480090.135366268,480090.135366268,3503209
2022/10/03 00:00:00+00,2022,10,3,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,2,11,13,576351.759185708,0,0,0,88754.909244148,576351.759185708,665106.668429856,408972.629605308,0,0,0,0,408972.629605308,408972.629605308,3503210
2022/10/04 00:00:00+00,2022,10,4,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,89649.4755298553,0,0,0,42436.906330416,89649.4755298553,132086.381860271,458443.524913898,0,0,0,0,458443.524913898,458443.524913898,3503211
2022/10/05 00:00:00+00,2022,10,5,port2027,Shanghai (Yangshan),China,CHN,16,2,3,0,2,21,23,347788.715151631,0,1017.84502755622,0,569.668339800977,348806.560179187,349376.228518988,501159.933241458,0,0,0,0,501159.933241458,501159.933241458,3503212
2022/10/06 00:00:00+00,2022,10,6,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,1,12,13,562827.788289014,0,0,0,30667.7857747789,562827.788289014,593495.574063793,378023.293922662,0,0,0,0,378023.293922662,378023.293922662,3503213
2022/10/07 00:00:00+00,2022,10,7,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,2,13,15,569673.471328024,0,0,0,4197.32788705823,569673.471328024,573870.799215082,523407.213766889,0,0,0,0,523407.213766889,523407.213766889,3503214
2022/10/08 00:00:00+00,2022,10,8,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,1,13,14,575354.622835792,0,0,0,12878.6397310526,575354.622835792,588233.262566845,499329.693198419,0,0,0,0,499329.693198419,499329.693198419,3503215
2022/10/09 00:00:00+00,2022,10,9,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,0,11,11,370581.901922378,0,0,0,0,370581.901922378,370581.901922378,574253.903952021,0,0,0,0,574253.903952021,574253.903952021,3503216
2022/10/10 00:00:00+00,2022,10,10,port2027,Shanghai (Yangshan),China,CHN,14,0,1,0,1,15,16,983616.033628195,0,0,0,20855.2663543989,983616.033628195,1004471.29998259,281318.199664392,0,0,0,0,281318.199664392,281318.199664392,3503217
2022/10/11 00:00:00+00,2022,10,11,port2027,Shanghai (Yangshan),China,CHN,7,1,0,0,0,8,8,18055.3696177396,0,0,0,0,18055.3696177396,18055.3696177396,146340.496246662,0,0,0,0,146340.496246662,146340.496246662,3503218
2022/10/12 00:00:00+00,2022,10,12,port2027,Shanghai (Yangshan),China,CHN,8,0,1,0,2,9,11,345335.980281851,0,0,0,0,345335.980281851,345335.980281851,353153.867105583,0,0,0,2387.19369630237,353153.867105583,355541.060801885,3503219
2022/10/13 00:00:00+00,2022,10,13,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,1,11,12,441181.512286164,0,0,0,0,441181.512286164,441181.512286164,542580.652966821,0,0,0,0,542580.652966821,542580.652966821,3503220
2022/10/14 00:00:00+00,2022,10,14,port2027,Shanghai (Yangshan),China,CHN,6,0,1,0,1,7,8,59998.5371768203,0,1017.84502755622,0,21719.8543151939,61016.3822043765,82736.2365195704,312268.52085132,0,0,0,0,312268.52085132,312268.52085132,3503221
2022/10/15 00:00:00+00,2022,10,15,port2027,Shanghai (Yangshan),China,CHN,16,0,1,0,1,17,18,258916.48751647,0,0,0,17392.4025691825,258916.48751647,276308.890085653,460994.17376103,0,0,0,0,460994.17376103,460994.17376103,3503222
2022/10/16 00:00:00+00,2022,10,16,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,0,10,10,462788.280564207,0,0,0,0,462788.280564207,462788.280564207,378337.638337633,0,0,0,0,378337.638337633,378337.638337633,3503223
